Season,Date,HomeTeam,AwayTeam,Side,Team,Point,LineBucket,OddsSource,DecimalOdds,ModelWinProbability,ModelPushProbability,MarketNoVigProbability,ModelMinusMarketProbability,ModelExpectedReturn,Result,FlatBetReturn,PositiveModelEV
2025/26,2026-01-01,Liverpool,Leeds,Away,Leeds,1.0,+0.5 to +1.0,Pinnacle Close,2.13,0.3883866315227427,0.2193975192874749,0.4607594936708861,-0.07237286214814337,0.04666104443091679,W,1.13,True
2025/26,2026-01-03,Brighton,Burnley,Home,Brighton,-1.0,-0.5 to -1.0,Pinnacle Close,2.08,0.4657872115730722,0.2140116512026484,0.4707379134860051,-0.004950701912932898,0.18284905127463857,W,1.08,True
2025/26,2026-01-03,Brighton,Burnley,Away,Burnley,1.0,+0.5 to +1.0,Pinnacle Close,1.85,0.32020113722427923,0.2140116512026484,0.5292620865139949,-0.20906094928971564,-0.19361624493243496,L,-1.0,False
2025/26,2026-01-03,Wolves,West Ham,Home,Wolves,0.0,near pick'em,Pinnacle Close,1.96,0.41052718079018924,0.2752394682670662,0.5,-0.08947281920981076,0.0798727426158371,W,0.96,True
2025/26,2026-01-03,Wolves,West Ham,Away,West Ham,-0.0,near pick'em,Pinnacle Close,1.96,0.31423335094274446,0.2752394682670662,0.5,-0.18576664905725554,-0.10886316388515471,L,-1.0,False
2025/26,2026-01-04,Fulham,Liverpool,Home,Fulham,0.5,+0.5 to +1.0,Pinnacle Close,2.01,0.48512274739045586,0.0,0.4872448979591837,-0.002122150568727832,-0.024903277745183916,W,1.0099999999999998,False
2025/26,2026-01-04,Fulham,Liverpool,Away,Liverpool,-0.5,-0.5 to -1.0,Pinnacle Close,1.91,0.5148772526095442,0.0,0.5127551020408163,0.0021221505687278874,-0.016584447515770595,L,-1.0,False
2025/26,2026-01-04,Leeds,Man United,Home,Leeds,0.0,near pick'em,Pinnacle Close,1.99,0.4472551665027427,0.25164270370607417,0.49234693877551017,-0.04509177227276745,0.14168048504653213,PUSH,0.0,True
2025/26,2026-01-04,Leeds,Man United,Away,Man United,-0.0,near pick'em,Pinnacle Close,1.93,0.3011021297911833,0.25164270370607417,0.5076530612244898,-0.20655093143330655,-0.16723018579694204,PUSH,0.0,False
2025/26,2026-01-04,Tottenham,Sunderland,Home,Tottenham,-0.5,-0.5 to -1.0,Pinnacle Close,2.01,0.5015461408392069,0.0,0.4885496183206107,0.012996522518596176,0.00810774308680573,L,-1.0,True
2025/26,2026-01-04,Tottenham,Sunderland,Away,Sunderland,0.5,+0.5 to +1.0,Pinnacle Close,1.92,0.49845385916079343,0.0,0.5114503816793893,-0.012996522518595843,-0.04296859041127665,W,0.9199999999999999,False
2025/26,2026-01-07,Brentford,Sunderland,Home,Brentford,-0.5,-0.5 to -1.0,Pinnacle Close,2.09,0.5784807317996188,0.0,0.46954314720812185,0.10893758459149694,0.2090247294612032,W,1.0899999999999999,True
2025/26,2026-01-07,Brentford,Sunderland,Away,Sunderland,0.5,+0.5 to +1.0,Pinnacle Close,1.85,0.42151926820038116,0.0,0.530456852791878,-0.10893758459149688,-0.22018935382929478,L,-1.0,False
2025/26,2026-01-07,Fulham,Chelsea,Home,Fulham,0.5,+0.5 to +1.0,Pinnacle Close,1.84,0.5892662423577218,0.0,0.5329949238578681,0.056271318499853784,0.08424988593820826,W,0.8400000000000001,True
2025/26,2026-01-07,Fulham,Chelsea,Away,Chelsea,-0.5,-0.5 to -1.0,Pinnacle Close,2.1,0.4107337576422779,0.0,0.46700507614213205,-0.05627131849985417,-0.1374591089512165,L,-1.0,False
2025/26,2026-01-08,Arsenal,Liverpool,Home,Arsenal,-1.0,-0.5 to -1.0,Pinnacle Close,2.05,0.26424112907138114,0.21547895048632426,0.4783715012722647,-0.21413037220088355,-0.24282673491734452,L,-1.0,False
2025/26,2026-01-08,Arsenal,Liverpool,Away,Liverpool,1.0,+0.5 to +1.0,Pinnacle Close,1.88,0.5202799204422948,0.21547895048632426,0.5216284987277354,-0.0013485782854406603,0.19360520091783834,W,0.8799999999999999,True
2025/26,2026-01-17,Man United,Man City,Home,Man United,0.5,+0.5 to +1.0,Bet365,1.93,0.5295890105188731,0.0,0.5,0.029589010518873082,0.02210679030142504,W,0.9299999999999999,True
2025/26,2026-01-17,Man United,Man City,Away,Man City,-0.5,-0.5 to -1.0,Bet365,1.93,0.4704109894811272,0.0,0.5,-0.029589010518872805,-0.09210679030142449,L,-1.0,False
2025/26,2026-01-17,Nott'm Forest,Arsenal,Home,Nott'm Forest,1.0,+0.5 to +1.0,Bet365,1.93,0.4260861996298132,0.24351951772687655,0.5,-0.0739138003701868,0.06586588301241597,W,0.9299999999999999,True
2025/26,2026-01-17,Nott'm Forest,Arsenal,Away,Arsenal,-1.0,-0.5 to -1.0,Bet365,1.93,0.3303942826433104,0.24351951772687655,0.5,-0.1696057173566896,-0.11881951677153446,L,-1.0,False
2025/26,2026-01-17,Sunderland,Crystal Palace,Home,Sunderland,0.0,near pick'em,Bet365,1.93,0.26798934059262386,0.27797053880044403,0.5,-0.23201065940737614,-0.20481003385579188,W,0.9299999999999999,False
2025/26,2026-01-17,Sunderland,Crystal Palace,Away,Crystal Palace,-0.0,near pick'em,Bet365,1.93,0.45404012060693194,0.27797053880044403,0.5,-0.04595987939306806,0.1542679715718227,L,-1.0,True
2025/26,2026-01-19,Brighton,Bournemouth,Home,Brighton,-0.5,-0.5 to -1.0,Bet365,1.88,0.41859620720530527,0.0,0.5129533678756476,-0.09435716067034233,-0.21303913045402606,L,-1.0,False
2025/26,2026-01-19,Brighton,Bournemouth,Away,Bournemouth,0.5,+0.5 to +1.0,Bet365,1.98,0.5814037927946945,0.0,0.4870466321243523,0.09435716067034217,0.15117950973349503,W,0.98,True
2025/26,2026-01-24,Bournemouth,Liverpool,Home,Bournemouth,0.5,+0.5 to +1.0,Bet365,1.95,0.5379054278774386,0.0,0.49350649350649356,0.044398934370945,0.04891558436100518,W,0.95,True
2025/26,2026-01-24,Bournemouth,Liverpool,Away,Liverpool,-0.5,-0.5 to -1.0,Bet365,1.9,0.4620945721225616,0.0,0.5064935064935064,-0.04439893437094483,-0.12202031296713306,L,-1.0,False
2025/26,2026-01-24,Burnley,Tottenham,Home,Burnley,0.5,+0.5 to +1.0,Bet365,1.8,0.49712043595637706,0.0,0.5324675324675325,-0.035347096511155474,-0.10518321527852131,W,0.8,False
2025/26,2026-01-24,Burnley,Tottenham,Away,Tottenham,-0.5,-0.5 to -1.0,Bet365,2.05,0.5028795640436224,0.0,0.4675324675324676,0.03534709651115486,0.03090310628942594,L,-1.0,True
2025/26,2026-01-24,Fulham,Brighton,Home,Fulham,0.0,near pick'em,Bet365,1.88,0.3749746265561257,0.26631713884625724,0.5129533678756476,-0.13797874131952192,-0.028730563228226536,W,0.8799999999999999,False
2025/26,2026-01-24,Fulham,Brighton,Away,Brighton,-0.0,near pick'em,Bet365,1.98,0.3587082345976168,0.26631713884625724,0.4870466321243523,-0.12833839752673548,-0.02344055665046152,L,-1.0,False
2025/26,2026-01-24,West Ham,Sunderland,Home,West Ham,0.0,near pick'em,Bet365,1.8,0.4089650982884172,0.2822942034990783,0.5324675324675325,-0.12350243417911533,0.018431380418229282,W,0.8,True
2025/26,2026-01-24,West Ham,Sunderland,Away,Sunderland,-0.0,near pick'em,Bet365,2.05,0.30874069821250455,0.2822942034990783,0.4675324675324676,-0.15879176931996303,-0.08478736516528751,L,-1.0,False
2025/26,2026-01-25,Arsenal,Man United,Home,Arsenal,-1.0,-0.5 to -1.0,Bet365,1.93,0.41714757908033245,0.22667384458028766,0.5,-0.08285242091966755,0.03176867220532931,L,-1.0,True
2025/26,2026-01-25,Arsenal,Man United,Away,Man United,1.0,+0.5 to +1.0,Bet365,1.93,0.3561785763393795,0.22667384458028766,0.5,-0.1438214236606205,-0.08590150308471001,W,0.9299999999999999,False
2025/26,2026-01-25,Brentford,Nott'm Forest,Home,Brentford,-0.5,-0.5 to -1.0,Bet365,1.9,0.559255338586779,0.0,0.5064935064935064,0.052761832093272565,0.06258514331488008,L,-1.0,True
2025/26,2026-01-25,Brentford,Nott'm Forest,Away,Nott'm Forest,0.5,+0.5 to +1.0,Bet365,1.95,0.4407446614132205,0.0,0.49350649350649356,-0.052761832093273064,-0.1405479102442201,W,0.95,False
2025/26,2026-01-25,Crystal Palace,Chelsea,Home,Crystal Palace,0.5,+0.5 to +1.0,Bet365,1.85,0.6358366956035174,0.0,0.5194805194805195,0.11635617612299787,0.17629788686650727,L,-1.0,True
2025/26,2026-01-25,Crystal Palace,Chelsea,Away,Chelsea,-0.5,-0.5 to -1.0,Bet365,2.0,0.36416330439648287,0.0,0.4805194805194806,-0.11635617612299776,-0.2716733912070342,W,1.0,False
2025/26,2026-01-25,Newcastle,Aston Villa,Home,Newcastle,-0.5,-0.5 to -1.0,Bet365,1.98,0.5260777747636926,0.0,0.4870466321243523,0.039031142639340266,0.04163399403211121,L,-1.0,True
2025/26,2026-01-25,Newcastle,Aston Villa,Away,Aston Villa,0.5,+0.5 to +1.0,Bet365,1.88,0.4739222252363073,0.0,0.5129533678756476,-0.03903114263934032,-0.1090262165557423,W,0.8799999999999999,False
2025/26,2026-01-31,Brighton,Everton,Home,Brighton,-0.5,-0.5 to -1.0,Bet365,1.88,0.49495032687313467,0.0,0.5129533678756476,-0.01800304100251293,-0.06949338547850686,L,-1.0,False
2025/26,2026-01-31,Brighton,Everton,Away,Everton,0.5,+0.5 to +1.0,Bet365,1.98,0.5050496731268652,0.0,0.4870466321243523,0.01800304100251293,-1.6472088068542057e-06,W,0.98,False
2025/26,2026-01-31,Leeds,Arsenal,Home,Leeds,1.0,+0.5 to +1.0,Bet365,1.88,0.5009064185644612,0.2289266449255868,0.5129533678756476,-0.012046949311186439,0.1706307118267737,L,-1.0,True
2025/26,2026-01-31,Leeds,Arsenal,Away,Arsenal,-1.0,-0.5 to -1.0,Bet365,1.98,0.27016693650995244,0.2289266449255868,0.4870466321243523,-0.21687969561439985,-0.23614282078470744,W,0.98,False
2025/26,2026-02-01,Man United,Fulham,Home,Man United,-1.0,-0.5 to -1.0,Bet365,1.98,0.2937702218791298,0.2203352680442328,0.4870466321243523,-0.19327641024522246,-0.19799969263509015,PUSH,0.0,False
2025/26,2026-02-01,Man United,Fulham,Away,Fulham,1.0,+0.5 to +1.0,Bet365,1.88,0.4858945100766373,0.2203352680442328,0.5129533678756476,-0.027058857799010294,0.13381694698831093,PUSH,0.0,True
2025/26,2026-02-01,Nott'm Forest,Crystal Palace,Home,Nott'm Forest,-0.5,-0.5 to -1.0,Bet365,1.98,0.3369965882924881,0.0,0.4870466321243523,-0.1500500438318642,-0.33274675518087354,L,-1.0,False
2025/26,2026-02-01,Nott'm Forest,Crystal Palace,Away,Crystal Palace,0.5,+0.5 to +1.0,Bet365,1.88,0.6630034117075122,0.0,0.5129533678756476,0.1500500438318646,0.2464464140101229,W,0.8799999999999999,True
2025/26,2026-02-07,Bournemouth,Aston Villa,Home,Bournemouth,0.0,near pick'em,Bet365,2.0,0.46951112793822225,0.24439881582484962,0.4805194805194806,-0.011008352581258374,0.18342107170129412,PUSH,0.0,True
2025/26,2026-02-07,Bournemouth,Aston Villa,Away,Aston Villa,-0.0,near pick'em,Bet365,1.85,0.2860900562369282,0.24439881582484962,0.5194805194805195,-0.23339046324359136,-0.22633458013683322,PUSH,0.0,False
2025/26,2026-02-07,Man United,Tottenham,Home,Man United,-1.0,-0.5 to -1.0,Bet365,1.93,0.2956094429693569,0.20931999677650764,0.5,-0.20439055703064313,-0.2201537782926336,W,0.9299999999999999,False
2025/26,2026-02-07,Man United,Tottenham,Away,Tottenham,1.0,+0.5 to +1.0,Bet365,1.93,0.4950705602541353,0.20931999677650764,0.5,-0.004929439745864683,0.16480617806698877,L,-1.0,True
2025/26,2026-02-08,Brighton,Crystal Palace,Home,Brighton,-0.5,-0.5 to -1.0,Bet365,1.98,0.4297188373014717,0.0,0.4870466321243523,-0.057327794822880584,-0.14915670214308596,L,-1.0,False
2025/26,2026-02-08,Brighton,Crystal Palace,Away,Crystal Palace,0.5,+0.5 to +1.0,Bet365,1.88,0.5702811626985282,0.0,0.5129533678756476,0.05732779482288064,0.07212858587323301,W,0.8799999999999999,True
2025/26,2026-02-10,Chelsea,Leeds,Home,Chelsea,-1.0,-0.5 to -1.0,Bet365,1.9,0.32023992857626415,0.20571353620431762,0.5064935064935064,-0.18625357791724229,-0.1858305995007805,L,-1.0,False
2025/26,2026-02-10,Chelsea,Leeds,Away,Leeds,1.0,+0.5 to +1.0,Bet365,1.95,0.4740465352194184,0.20571353620431762,0.49350649350649356,-0.01945995828707514,0.13010427988218354,W,0.95,True
2025/26,2026-02-10,Everton,Bournemouth,Home,Everton,0.0,near pick'em,Bet365,1.7,0.32922640798994796,0.26574025937863,0.5526315789473685,-0.22340517095742052,-0.1745748470384585,L,-1.0,False
2025/26,2026-02-10,Everton,Bournemouth,Away,Bournemouth,-0.0,near pick'em,Bet365,2.1,0.40503333263142216,0.26574025937863,0.4473684210526316,-0.04233508842120942,0.11631025790461658,W,1.1,True
2025/26,2026-02-11,Aston Villa,Brighton,Home,Aston Villa,-0.5,-0.5 to -1.0,Bet365,1.93,0.4545222448293661,0.0,0.5,-0.045477755170633904,-0.12277206747932345,W,0.9299999999999999,False
2025/26,2026-02-11,Aston Villa,Brighton,Away,Brighton,0.5,+0.5 to +1.0,Bet365,1.93,0.5454777551706337,0.0,0.5,0.04547775517063368,0.05277206747932295,L,-1.0,True
2025/26,2026-02-11,Crystal Palace,Burnley,Home,Crystal Palace,-1.0,-0.5 to -1.0,Bet365,1.98,0.48073789567846903,0.2170336392482274,0.4870466321243523,-0.006308736445883256,0.16889467269159603,L,-1.0,True
2025/26,2026-02-11,Crystal Palace,Burnley,Away,Burnley,1.0,+0.5 to +1.0,Bet365,1.88,0.30222846507330364,0.2170336392482274,0.5129533678756476,-0.21072490280234396,-0.21477684641396183,W,0.8799999999999999,False
2025/26,2026-02-11,Man City,Fulham,Home,Man City,-1.5,-1.5 or more,Bet365,2.0,0.40643011578213717,0.0,0.4805194805194806,-0.07408936473734345,-0.18713976843572566,W,1.0,False
2025/26,2026-02-11,Man City,Fulham,Away,Fulham,1.5,+1.5 or more,Bet365,1.85,0.5935698842178627,0.0,0.5194805194805195,0.07408936473734318,0.09810428580304609,L,-1.0,True
2025/26,2026-02-18,Wolves,Arsenal,Home,Wolves,1.5,+1.5 or more,Bet365,2.0,0.599097094558512,0.0,0.4805194805194806,0.11857761403903139,0.19819418911702402,W,1.0,True
2025/26,2026-02-18,Wolves,Arsenal,Away,Arsenal,-1.5,-1.5 or more,Bet365,1.85,0.40090290544148854,0.0,0.5194805194805195,-0.118577614039031,-0.2583296249332462,L,-1.0,False
2025/26,2026-02-21,Aston Villa,Leeds,Home,Aston Villa,-0.5,-0.5 to -1.0,Bet365,1.85,0.45430664006518984,0.0,0.5194805194805195,-0.0651738794153297,-0.15953271587939877,L,-1.0,False
2025/26,2026-02-21,Aston Villa,Leeds,Away,Leeds,0.5,+0.5 to +1.0,Bet365,2.0,0.54569335993481,0.0,0.4805194805194806,0.06517387941532943,0.0913867198696201,W,1.0,True
2025/26,2026-02-21,Brentford,Brighton,Home,Brentford,-0.5,-0.5 to -1.0,Bet365,2.03,0.4848938174152985,0.0,0.47409326424870474,0.010800553166593785,-0.015665550646944026,L,-1.0,False
2025/26,2026-02-21,Brentford,Brighton,Away,Brighton,0.5,+0.5 to +1.0,Bet365,1.83,0.5151061825847016,0.0,0.5259067357512953,-0.010800553166593674,-0.057355685869995954,W,0.8300000000000001,False
2025/26,2026-02-21,Chelsea,Burnley,Home,Chelsea,-2.0,-1.5 or more,Bet365,2.03,0.37504537926910997,0.2068488127084312,0.47409326424870474,-0.09904788497959477,-0.03180906737527567,L,-1.0,False
2025/26,2026-02-21,Chelsea,Burnley,Away,Burnley,2.0,+1.5 or more,Bet365,1.83,0.41810580802245895,0.2068488127084312,0.5259067357512953,-0.10780092772883637,-0.02801755861046895,W,0.8300000000000001,False
2025/26,2026-02-21,West Ham,Bournemouth,Home,West Ham,0.0,near pick'em,Bet365,1.85,0.2710443322444595,0.23960922133961865,0.5194805194805195,-0.24843618723606004,-0.25895876400813117,PUSH,0.0,False
2025/26,2026-02-21,West Ham,Bournemouth,Away,Bournemouth,-0.0,near pick'em,Bet365,2.0,0.4893464464159218,0.23960922133961865,0.4805194805194806,0.008826965896441163,0.21830211417146228,PUSH,0.0,True
2025/26,2026-02-22,Sunderland,Fulham,Home,Sunderland,0.0,near pick'em,Bet365,1.93,0.32793541422968875,0.305938065086034,0.5,-0.17206458577031125,-0.06114658545066676,L,-1.0,False
2025/26,2026-02-22,Sunderland,Fulham,Away,Fulham,-0.0,near pick'em,Bet365,1.93,0.3661265206842771,0.305938065086034,0.5,-0.1338734793157229,0.012562250006688758,W,0.9299999999999999,True
2025/26,2026-02-22,Tottenham,Arsenal,Home,Tottenham,1.0,+0.5 to +1.0,Bet365,1.88,0.4338206905397928,0.23235120217427907,0.5129533678756476,-0.07913267733585483,0.04793410038908946,L,-1.0,True
2025/26,2026-02-22,Tottenham,Arsenal,Away,Arsenal,-1.0,-0.5 to -1.0,Bet365,1.98,0.3338281072859281,0.23235120217427907,0.4870466321243523,-0.15321852483842419,-0.10666914539958322,W,0.98,False
2025/26,2026-02-23,Everton,Man United,Home,Everton,0.5,+0.5 to +1.0,Bet365,1.9,0.6222446256754435,0.0,0.5064935064935064,0.11575111918193703,0.1822647887833425,L,-1.0,True
2025/26,2026-02-23,Everton,Man United,Away,Man United,-0.5,-0.5 to -1.0,Bet365,1.95,0.3777553743245568,0.0,0.49350649350649356,-0.11575111918193676,-0.26337702006711433,W,0.95,False
2025/26,2026-02-27,Wolves,Aston Villa,Home,Wolves,0.5,+0.5 to +1.0,Bet365,2.03,0.5426297233292984,0.0,0.47409326424870474,0.06853645908059364,0.10153833835847559,W,1.0299999999999998,True
2025/26,2026-02-27,Wolves,Aston Villa,Away,Aston Villa,-0.5,-0.5 to -1.0,Bet365,1.83,0.4573702766707015,0.0,0.5259067357512953,-0.0685364590805938,-0.16301239369261622,L,-1.0,False
2025/26,2026-02-28,Leeds,Man City,Home,Leeds,1.0,+0.5 to +1.0,Bet365,1.8,0.544668291305621,0.2046924541557942,0.5324675324675325,0.012200758838088466,0.185095378505912,PUSH,0.0,True
2025/26,2026-02-28,Leeds,Man City,Away,Man City,-1.0,-0.5 to -1.0,Bet365,2.05,0.25063925453858515,0.2046924541557942,0.4675324675324676,-0.21689321299388242,-0.2814970740401063,PUSH,0.0,False
2025/26,2026-03-01,Brighton,Nott'm Forest,Home,Brighton,-0.5,-0.5 to -1.0,Bet365,2.03,0.5044533344224446,0.0,0.47409326424870474,0.030360070173739817,0.024040268877562387,W,1.0299999999999998,True
2025/26,2026-03-01,Brighton,Nott'm Forest,Away,Nott'm Forest,0.5,+0.5 to +1.0,Bet365,1.83,0.4955466655775555,0.0,0.5259067357512953,-0.030360070173739817,-0.09314960199307332,L,-1.0,False
2025/26,2026-03-01,Man United,Crystal Palace,Home,Man United,-1.0,-0.5 to -1.0,Bet365,1.9,0.25401674308462274,0.20167869758709928,0.5064935064935064,-0.2524767634088837,-0.3156894905521176,PUSH,0.0,False
2025/26,2026-03-01,Man United,Crystal Palace,Away,Crystal Palace,1.0,+0.5 to +1.0,Bet365,1.95,0.5443045593282781,0.20167869758709928,0.49350649350649356,0.05079806582178459,0.2630725882772416,PUSH,0.0,True
2025/26,2026-03-03,Bournemouth,Brentford,Home,Bournemouth,0.0,near pick'em,Bet365,1.85,0.4395119023930914,0.24073692767854696,0.5194805194805195,-0.07996861708742814,0.053833947105766,PUSH,0.0,True
2025/26,2026-03-03,Bournemouth,Brentford,Away,Brentford,-0.0,near pick'em,Bet365,2.0,0.31975116992836156,0.24073692767854696,0.4805194805194806,-0.16076831059111907,-0.11976073246473001,PUSH,0.0,False
2025/26,2026-03-03,Everton,Burnley,Home,Everton,-1.0,-0.5 to -1.0,Bet365,2.0,0.37036810270240195,0.2374781066668865,0.4805194805194806,-0.11015137781707868,-0.021785687928309594,W,1.0,False
2025/26,2026-03-03,Everton,Burnley,Away,Burnley,1.0,+0.5 to +1.0,Bet365,1.85,0.3921537906307116,0.2374781066668865,0.5194805194805195,-0.12732672884980795,-0.03703738066629708,L,-1.0,False
2025/26,2026-03-03,Leeds,Sunderland,Home,Leeds,-0.5,-0.5 to -1.0,Bet365,1.9,0.55600750140125,0.0,0.5064935064935064,0.04951399490774355,0.056414252662374986,L,-1.0,True
2025/26,2026-03-03,Leeds,Sunderland,Away,Sunderland,0.5,+0.5 to +1.0,Bet365,1.95,0.4439924985987499,0.0,0.49350649350649356,-0.049513994907743664,-0.1342146277324377,W,0.95,False
2025/26,2026-03-04,Aston Villa,Chelsea,Home,Aston Villa,0.0,near pick'em,Bet365,2.0,0.37155289464516184,0.24313414908818493,0.4805194805194806,-0.10896658587431879,-0.013760061621491404,L,-1.0,False
2025/26,2026-03-04,Aston Villa,Chelsea,Away,Chelsea,-0.0,near pick'em,Bet365,1.85,0.3853129562666533,0.24313414908818493,0.5194805194805195,-0.13416756321386625,-0.04403688181850646,W,0.8500000000000001,False
2025/26,2026-03-04,Fulham,West Ham,Home,Fulham,-0.5,-0.5 to -1.0,Bet365,2.03,0.5082392603971846,0.0,0.47409326424870474,0.03414599614847985,0.0317256986062846,L,-1.0,True
2025/26,2026-03-04,Fulham,West Ham,Away,West Ham,0.5,+0.5 to +1.0,Bet365,1.83,0.4917607396028152,0.0,0.5259067357512953,-0.03414599614848013,-0.10007784652684815,W,0.8300000000000001,False
2025/26,2026-03-04,Newcastle,Man United,Home,Newcastle,0.0,near pick'em,Bet365,1.98,0.48316689981574584,0.2371478477680383,0.4870466321243523,-0.003879732308606443,0.19381830940321515,W,0.98,True
2025/26,2026-03-04,Newcastle,Man United,Away,Man United,-0.0,near pick'em,Bet365,1.88,0.27968525241621606,0.2371478477680383,0.5129533678756476,-0.23326811545943155,-0.23704387768947546,L,-1.0,False
2025/26,2026-03-14,Burnley,Bournemouth,Home,Burnley,0.5,+0.5 to +1.0,Bet365,2.03,0.408932844760902,0.0,0.47409326424870474,-0.06516041948780271,-0.16986632513536903,W,1.0299999999999998,False
2025/26,2026-03-14,Burnley,Bournemouth,Away,Bournemouth,-0.5,-0.5 to -1.0,Bet365,1.83,0.5910671552390976,0.0,0.5259067357512953,0.06516041948780227,0.08165289408754861,L,-1.0,True
2025/26,2026-03-15,Crystal Palace,Leeds,Home,Crystal Palace,0.0,near pick'em,Bet365,1.8,0.45607169637177525,0.243939034749452,0.5324675324675325,-0.07639583609575729,0.06486808821864748,PUSH,0.0,True
2025/26,2026-03-15,Crystal Palace,Leeds,Away,Leeds,-0.0,near pick'em,Bet365,2.05,0.2999892688787727,0.243939034749452,0.4675324675324676,-0.16754319865369488,-0.14108296404906406,PUSH,0.0,False
2025/26,2026-03-15,Liverpool,Tottenham,Home,Liverpool,-1.5,-1.5 or more,Bet365,1.78,0.4752537976804286,0.0,0.5328083989501312,-0.05755460126970263,-0.15404824012883717,L,-1.0,False
2025/26,2026-03-15,Liverpool,Tottenham,Away,Tottenham,1.5,+1.5 or more,Bet365,2.03,0.5247462023195713,0.0,0.4671916010498688,0.057554601269702466,0.0652347907087295,W,1.0299999999999998,True
2025/26,2026-03-16,Brentford,Wolves,Home,Brentford,-1.0,-0.5 to -1.0,Bet365,1.93,0.3935446160022064,0.22964101834322231,0.5,-0.10645538399779358,-0.010817872772519277,L,-1.0,False
2025/26,2026-03-16,Brentford,Wolves,Away,Wolves,1.0,+0.5 to +1.0,Bet365,1.93,0.37681436565457105,0.22964101834322231,0.5,-0.12318563434542895,-0.0431072559434556,W,0.9299999999999999,False
2025/26,2026-03-21,Fulham,Burnley,Home,Fulham,-1.0,-0.5 to -1.0,Bet365,1.88,0.36849999315131277,0.23673296089487175,0.5129533678756476,-0.14445337472433484,-0.0704870519806603,W,0.8799999999999999,False
